	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0723113	0.0381301	0.0190768	0.0119544	0.00625602	0.00294837	0.00213216	0.00133603	0.00066279	0.000398508	4.46795e-05	0.000114152	3.5208e-05	1.1736e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0337702	0.0358969	0.032917	0.0241324	0.0175376	0.0112307	0.00782048	0.00627936	0.00301468	0.00225905	0.00199034	0.00121944	0.000389393	0.000328965	9.40019e-05	2.2005e-05	4.71536e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00962559	0.0163812	0.0188215	0.0159159	0.013796	0.0107906	0.00915444	0.00644591	0.00546502	0.00396767	0.0031987	0.00118457	0.000980231	0.00157754	0.00167019	0.000771643	0.000141766	0.000116312	0.000255258	0	0	0	0	4.40101e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00263419	0.00455578	0.00741428	0.00870609	0.0115088	0.00893279	0.00856742	0.00809274	0.00516788	0.00461595	0.00396257	0.00386732	0.00244835	0.00184953	0.00134056	0.000958905	0.000548325	0.000159055	8.86488e-05	0.000450684	4.40101e-05	0	0.00013203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000451111	0.00185375	0.00223382	0.00336233	0.00486919	0.00619564	0.00697826	0.00716757	0.00654392	0.00499302	0.00443005	0.00330965	0.00353866	0.00343184	0.00207469	0.0012487	0.000731735	0.00131142	0.000804651	0.000234773	0.00022005	0	2.2005e-05	2.2005e-05	3.5208e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000199101	0.000459634	0.000974452	0.00175246	0.00248397	0.00383078	0.00354899	0.00326165	0.00516061	0.00554681	0.00292125	0.00325455	0.00405794	0.00377904	0.00238418	0.00260664	0.00136999	0.000467854	0.0011209	0.000569911	0.000509888	0.000335934	0.000202761	0.000154035	7.12544e-05	0	5.02972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	0	0.000309672	0.000233031	0.00100827	0.00117374	0.00173411	0.0021936	0.00252128	0.00315198	0.00272582	0.00362772	0.00301975	0.00365762	0.00294683	0.00290792	0.00230686	0.00136519	0.00123942	0.00122342	0.00131075	0.000667067	0.00065795	0.000575484	0.000770176	0.000462106	0.000154035	0.000173525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	2.65831e-05	3.74085e-05	5.97556e-05	0.000141927	0.000286517	0.000495811	0.0010422	0.00144088	0.00180987	0.00242487	0.0022941	0.00248142	0.00358648	0.00364604	0.00296242	0.00257165	0.00304257	0.0020094	0.00203391	0.00106211	0.00171136	0.000677641	0.000671065	0.000999447	0.000525187	4.40101e-05	1.3203e-05	0.00013203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0.00013203	0	6.75207e-05	8.51095e-05	0.000230142	0.000145599	0.000162772	0.000547413	0.000907864	0.00202589	0.00183622	0.00171778	0.00209652	0.00180535	0.00227083	0.00164835	0.00187639	0.00166855	0.00217267	0.00313205	0.00147695	0.00186635	0.00138977	0.000939615	0.000143033	0.000562281	0.000651349	0.00028355	0.00022005	0.00017604	2.2005e-05	0	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	1.10025e-05	0.000120896	0.00011235	0.000340834	0.00107757	0.000324706	0.00117107	0.00134749	0.000933947	0.00135069	0.00215124	0.00206079	0.00162848	0.00302581	0.00194828	0.00221486	0.00121373	0.00149958	0.00193308	0.00154412	0.00123668	0.000574331	0.000378486	2.2005e-05	0.000399444	2.2005e-05	2.2005e-05	0.00026406	0	0	0	0	0	0	0	0	0	0
